schemaVersion,recordType,title,authors,paper_url,github_url,github_stars,published_date,source_name,arxiv_id,github_forks,github_watchers
1.0,RESEARCH_PAPER,ÚFAL CorPipe at CRAC 2022: Effectivity of Multilingual Models for Coreference Resolution,,https://arxiv.org/abs/2209.07278v3,https://github.com/ufal/crac2022-corpipe,4,,Papers With Code / arXiv,2209.07278,2,4
1.0,RESEARCH_PAPER,Formalization of a Stochastic Approximation Theorem,,https://arxiv.org/abs/2202.05959v2,https://github.com/IBM/FormalML,78,,Papers With Code / arXiv,2202.05959,18,78
1.0,RESEARCH_PAPER,Error Profile for Discontinuous Galerkin Time Stepping of Parabolic PDEs,,https://arxiv.org/abs/2208.03846v2,https://github.com/billmclean/DGErrorProfile,0,,Papers With Code / arXiv,2208.03846,0,0
1.0,RESEARCH_PAPER,Reinforcement Learned Distributed Multi-Robot Navigation with Reciprocal Velocity Obstacle Shaped Rewards,,https://arxiv.org/abs/2203.10229v1,https://github.com/hanruihua/rl_rvo_nav,296,,Papers With Code / arXiv,2203.10229,44,296
1.0,RESEARCH_PAPER,Metaphors in Pre-Trained Language Models: Probing and Generalization Across Datasets and Languages,,https://arxiv.org/abs/2203.14139v1,https://github.com/EhsanAghazadeh/Metaphors_in_PLMs,23,,Papers With Code / arXiv,2203.14139,4,23
1.0,RESEARCH_PAPER,fRegGAN with K-space Loss Regularization for Medical Image Translation,,https://arxiv.org/abs/2303.15938v2,https://github.com/Bayer-Group/fRegGAN,5,,Papers With Code / arXiv,2303.15938,0,5
1.0,RESEARCH_PAPER,Vakyansh: ASR Toolkit for Low Resource Indic languages,,https://arxiv.org/abs/2203.16512v2,https://github.com/Open-Speech-EkStep/vakyansh-models,329,,Papers With Code / arXiv,2203.16512,49,329
1.0,RESEARCH_PAPER,Forecast-MAE: Self-supervised Pre-training for Motion Forecasting with Masked Autoencoders,,https://arxiv.org/abs/2308.09882v1,https://github.com/jchengai/forecast-mae,223,,Papers With Code / arXiv,2308.09882,24,223
1.0,RESEARCH_PAPER,Graph Neural Networks in IoT: A Survey,,https://arxiv.org/abs/2203.15935v2,https://github.com/GuiminDong/GNN4IoT,74,,Papers With Code / arXiv,2203.15935,10,74
1.0,RESEARCH_PAPER,ICE-Score: Instructing Large Language Models to Evaluate Code,,https://arxiv.org/abs/2304.14317v2,https://github.com/terryyz/ice-score,80,,Papers With Code / arXiv,2304.14317,10,80
1.0,RESEARCH_PAPER,Discovering New Intents with Deep Aligned Clustering,,https://arxiv.org/abs/2012.08987v7,https://github.com/HanleiZhang/DeepAligned-Clustering,2,,Papers With Code / arXiv,2012.08987,0,2
1.0,RESEARCH_PAPER,Formalization of dependent type theory: The example of CaTT,,https://arxiv.org/abs/2111.14736v1,https://github.com/thibautbenjamin/catt-formalization,3,,Papers With Code / arXiv,2111.14736,1,3
1.0,RESEARCH_PAPER,Bimodal Distributed Binarized Neural Networks,,https://arxiv.org/abs/2204.02004v1,https://github.com/BlueAnon/BD-BNN,4,,Papers With Code / arXiv,2204.02004,0,4
1.0,RESEARCH_PAPER,NEVIS'22: A Stream of 100 Tasks Sampled from 30 Years of Computer Vision Research,,https://arxiv.org/abs/2211.11747v2,https://github.com/google-deepmind/dm_nevis,101,,Papers With Code / arXiv,2211.11747,5,101
1.0,RESEARCH_PAPER,Deformable Model-Driven Neural Rendering for High-Fidelity 3D Reconstruction of Human Heads Under Low-View Settings,,https://arxiv.org/abs/2303.13855v2,https://github.com/xubaixinxbx/3dheads,48,,Papers With Code / arXiv,2303.13855,4,48
1.0,RESEARCH_PAPER,Deep-Learning Density Functional Theory Hamiltonian for Efficient ab initio Electronic-Structure Calculation,,https://arxiv.org/abs/2104.03786v2,https://github.com/mzjb/DeepH-pack,340,,Papers With Code / arXiv,2104.03786,71,340
1.0,RESEARCH_PAPER,EHRCon: Dataset for Checking Consistency between Unstructured Notes and Structured Tables in Electronic Health Records,,https://arxiv.org/abs/2406.16341v2,https://github.com/dustn1259/EHRCon,31,,Papers With Code / arXiv,2406.16341,2,31
1.0,RESEARCH_PAPER,Devil is in Channels: Contrastive Single Domain Generalization for Medical Image Segmentation,,https://arxiv.org/abs/2306.05254v2,https://github.com/ShishuaiHu/CCSDG,37,,Papers With Code / arXiv,2306.05254,3,37
1.0,RESEARCH_PAPER,Easy and Efficient Transformer : Scalable Inference Solution For large NLP model,,https://arxiv.org/abs/2104.12470v5,https://github.com/NetEase-FuXi/EET,262,,Papers With Code / arXiv,2104.12470,44,262
1.0,RESEARCH_PAPER,A Fully Dynamic Algorithm for k-Regret Minimizing Sets,,https://arxiv.org/abs/2005.14493v1,https://github.com/yhwang1990/dynamic-rms,3,,Papers With Code / arXiv,2005.14493,1,3
1.0,RESEARCH_PAPER,TTS-CGAN: A Transformer Time-Series Conditional GAN for Biosignal Data Augmentation,,https://arxiv.org/abs/2206.13676v1,https://github.com/imics-lab/tts-cgan,88,,Papers With Code / arXiv,2206.13676,19,88
1.0,RESEARCH_PAPER,UMIFormer: Mining the Correlations between Similar Tokens for Multi-View 3D Reconstruction,,https://arxiv.org/abs/2302.13987v2,https://github.com/GaryZhu1996/UMIFormer,18,,Papers With Code / arXiv,2302.13987,1,18
1.0,RESEARCH_PAPER,$μ$AFL: Non-intrusive Feedback-driven Fuzzing for Microcontroller Firmware,,https://arxiv.org/abs/2202.03013v3,https://github.com/MCUSec/microAFL,48,,Papers With Code / arXiv,2202.03013,8,48
1.0,RESEARCH_PAPER,TAGLETS: A System for Automatic Semi-Supervised Learning with Auxiliary Data,,https://arxiv.org/abs/2111.04798v3,https://github.com/BatsResearch/piriyakulkij-mlsys22-code,4,,Papers With Code / arXiv,2111.04798,0,4
1.0,RESEARCH_PAPER,Hierarchical Representations and Explicit Memory: Learning Effective Navigation Policies on 3D Scene Graphs using Graph Neural Networks,,https://arxiv.org/abs/2108.01176v2,https://github.com/MIT-TESSE/dsg-rl,30,,Papers With Code / arXiv,2108.01176,4,30
1.0,RESEARCH_PAPER,Adversarial confound regression and uncertainty measurements to classify heterogeneous clinical MRI in Mass General Brigham,,https://arxiv.org/abs/2205.02885v2,https://github.com/mleming/MUCRAN,3,,Papers With Code / arXiv,2205.02885,1,3
1.0,RESEARCH_PAPER,Deep Radio Interferometric Imaging with POLISH: DSA-2000 and weak lensing,,https://arxiv.org/abs/2111.03249v2,https://github.com/liamconnor/polish-pub,2,,Papers With Code / arXiv,2111.03249,3,2
1.0,RESEARCH_PAPER,Simplifying approach to Node Classification in Graph Neural Networks,,https://arxiv.org/abs/2111.06748v1,https://github.com/sunilkmaurya/FSGNN,33,,Papers With Code / arXiv,2111.06748,9,33
1.0,RESEARCH_PAPER,Extract Free Dense Labels from CLIP,,https://arxiv.org/abs/2112.01071v2,https://github.com/chongzhou96/MaskCLIP,479,,Papers With Code / arXiv,2112.01071,30,479
1.0,RESEARCH_PAPER,Flexible and Fast Estimation of Binary Merger Population Distributions with Adaptive KDE,,https://arxiv.org/abs/2112.12659v3,https://github.com/jam-sadiq/PeakDetectionAlgorithm,0,,Papers With Code / arXiv,2112.12659,0,0
1.0,RESEARCH_PAPER,Extending the Design Space of Graph Neural Networks by Rethinking Folklore Weisfeiler-Lehman,,https://arxiv.org/abs/2306.03266v3,https://github.com/JiaruiFeng/N2GNN,9,,Papers With Code / arXiv,2306.03266,0,9
1.0,RESEARCH_PAPER,TransFuser: Imitation with Transformer-Based Sensor Fusion for Autonomous Driving,,https://arxiv.org/abs/2205.15997v1,https://github.com/autonomousvision/transfuser,1598,,Papers With Code / arXiv,2205.15997,244,1598
1.0,RESEARCH_PAPER,Constrained Variational Policy Optimization for Safe Reinforcement Learning,,https://arxiv.org/abs/2201.11927v3,https://github.com/liuzuxin/cvpo-safe-rl,81,,Papers With Code / arXiv,2201.11927,8,81
1.0,RESEARCH_PAPER,CycleMix: A Holistic Strategy for Medical Image Segmentation from Scribble Supervision,,https://arxiv.org/abs/2203.01475v2,https://github.com/BWGZK/CycleMix,99,,Papers With Code / arXiv,2203.01475,17,99
1.0,RESEARCH_PAPER,RecBole 2.0: Towards a More Up-to-Date Recommendation Library,,https://arxiv.org/abs/2206.07351v2,https://github.com/RUCAIBox/RecBole2.0,241,,Papers With Code / arXiv,2206.07351,26,241
1.0,RESEARCH_PAPER,BEVDet: High-performance Multi-camera 3D Object Detection in Bird-Eye-View,,https://arxiv.org/abs/2112.11790v3,https://github.com/HuangJunJie2017/BEVDet,1802,,Papers With Code / arXiv,2112.11790,312,1802
1.0,RESEARCH_PAPER,Automatic Correction of Human Translations,,https://arxiv.org/abs/2206.08593v1,https://github.com/lilt/tec,19,,Papers With Code / arXiv,2206.08593,0,19
1.0,RESEARCH_PAPER,Panoramic Panoptic Segmentation: Insights Into Surrounding Parsing for Mobile Agents via Unsupervised Contrastive Learning,,https://arxiv.org/abs/2206.10711v2,https://github.com/alexanderjaus/PPS,15,,Papers With Code / arXiv,2206.10711,1,15
1.0,RESEARCH_PAPER,Symmetric Network with Spatial Relationship Modeling for Natural Language-based Vehicle Retrieval,,https://arxiv.org/abs/2206.10879v1,https://github.com/hbchen121/AICITY2022_Track2_SSM,12,,Papers With Code / arXiv,2206.10879,4,12
1.0,RESEARCH_PAPER,VisFIS: Visual Feature Importance Supervision with Right-for-the-Right-Reason Objectives,,https://arxiv.org/abs/2206.11212v2,https://github.com/zfying/visfis,5,,Papers With Code / arXiv,2206.11212,1,5
1.0,RESEARCH_PAPER,Uncertainty Calibration for Deep Audio Classifiers,,https://arxiv.org/abs/2206.13071v1,https://github.com/shijing001/Uncertainty_calibration_audio_classifiers,2,,Papers With Code / arXiv,2206.13071,0,2
1.0,RESEARCH_PAPER,Feature Overcorrelation in Deep Graph Neural Networks: A New Perspective,,https://arxiv.org/abs/2206.07743v1,https://github.com/ChandlerBang/DeCorr,45,,Papers With Code / arXiv,2206.07743,3,45
1.0,RESEARCH_PAPER,Sparse Distillation: Speeding Up Text Classification by Using Bigger Student Models,,https://arxiv.org/abs/2110.08536v2,https://github.com/INK-USC/sparse-distillation,11,,Papers With Code / arXiv,2110.08536,3,11
1.0,RESEARCH_PAPER,Serendipity in dark photon searches,,https://arxiv.org/abs/1801.04847v2,https://gitlab.com/philten/darkcast,,,Papers With Code / arXiv,1801.04847,,
1.0,RESEARCH_PAPER,Probabilistic Embeddings for Cross-Modal Retrieval,,https://arxiv.org/abs/2101.05068v2,https://github.com/naver-ai/pcme,142,,Papers With Code / arXiv,2101.05068,19,142
1.0,RESEARCH_PAPER,Meta Networks,,http://arxiv.org/abs/1703.00837v2,https://bitbucket.org/tsendeemts/metanet,,,Papers With Code / arXiv,1703.00837,,
1.0,RESEARCH_PAPER,Bootstrap State Representation using Style Transfer for Better Generalization in Deep Reinforcement Learning,,https://arxiv.org/abs/2207.07749v1,https://github.com/masud99r/thinker,1,,Papers With Code / arXiv,2207.07749,2,1
1.0,RESEARCH_PAPER,Dual-branch Hybrid Learning Network for Unbiased Scene Graph Generation,,https://arxiv.org/abs/2207.07913v1,https://github.com/aa200647963/SGG-DHL,17,,Papers With Code / arXiv,2207.07913,0,17
1.0,RESEARCH_PAPER,Clustered Federated Learning via Generalized Total Variation Minimization,,https://arxiv.org/abs/2105.12769v4,https://github.com/sahelyiyi/FederatedLearning,8,,Papers With Code / arXiv,2105.12769,3,8
1.0,RESEARCH_PAPER,A hierarchical semantic segmentation framework for computer vision-based bridge damage detection,,https://arxiv.org/abs/2207.08878v2,https://github.com/jingxiaoliu/bridge-damage-segmentation,18,,Papers With Code / arXiv,2207.08878,3,18
1.0,RESEARCH_PAPER,KOLD: Korean Offensive Language Dataset,,https://arxiv.org/abs/2205.11315v2,https://github.com/boychaboy/KOLD,84,,Papers With Code / arXiv,2205.11315,5,84
1.0,RESEARCH_PAPER,WeNet 2.0: More Productive End-to-End Speech Recognition Toolkit,,https://arxiv.org/abs/2203.15455v2,https://github.com/wenet-e2e/wenet,5235,,Papers With Code / arXiv,2203.15455,1189,5235
1.0,RESEARCH_PAPER,Interpretable Semantic Photo Geolocation,,https://arxiv.org/abs/2104.14995v2,https://github.com/jtheiner/semantic_geo_partitioning,16,,Papers With Code / arXiv,2104.14995,3,16
1.0,RESEARCH_PAPER,Un-Mix: Rethinking Image Mixtures for Unsupervised Visual Representation Learning,,https://arxiv.org/abs/2003.05438v5,https://github.com/szq0214/Un-Mix,150,,Papers With Code / arXiv,2003.05438,14,150
1.0,RESEARCH_PAPER,TriStereoNet: A Trinocular Framework for Multi-baseline Disparity Estimation,,https://arxiv.org/abs/2111.12502v2,https://github.com/cogsys-tuebingen/tristereonet,12,,Papers With Code / arXiv,2111.12502,1,12
1.0,RESEARCH_PAPER,Robot Fleet Learning via Policy Merging,,https://arxiv.org/abs/2310.01362v3,https://github.com/liruiw/Fleet-Tools,29,,Papers With Code / arXiv,2310.01362,2,29
1.0,RESEARCH_PAPER,Multiclass-SGCN: Sparse Graph-based Trajectory Prediction with Agent Class Embedding,,https://arxiv.org/abs/2206.15275v1,https://github.com/Carrotsniper/Multiclass-SGCN,14,,Papers With Code / arXiv,2206.15275,5,14
1.0,RESEARCH_PAPER,Accurate Explanation Model for Image Classifiers using Class Association Embedding,,https://arxiv.org/abs/2406.07961v3,https://github.com/xrt11/XAI-CODE,9,,Papers With Code / arXiv,2406.07961,0,9
1.0,RESEARCH_PAPER,BAT-LZ Out of Hell,,https://arxiv.org/abs/2403.09893v2,https://github.com/fmasillo/BAT-LZ,3,,Papers With Code / arXiv,2403.09893,1,3
1.0,RESEARCH_PAPER,Explainable Reinforcement Learning via Model Transforms,,https://arxiv.org/abs/2209.12006v2,https://github.com/sarah-keren/RLPE,2,,Papers With Code / arXiv,2209.12006,0,2
1.0,RESEARCH_PAPER,Semi-supervised Conditional GAN for Simultaneous Generation and Detection of Phishing URLs: A Game theoretic Perspective,,https://arxiv.org/abs/2108.01852v3,https://github.com/SharifAmit/Semi-supervised-Phishing-Detection-GAN,11,,Papers With Code / arXiv,2108.01852,2,11
1.0,RESEARCH_PAPER,NSNet: A General Neural Probabilistic Framework for Satisfiability Problems,,https://arxiv.org/abs/2211.03880v1,https://github.com/zhaoyu-li/NSNet,19,,Papers With Code / arXiv,2211.03880,3,19
1.0,RESEARCH_PAPER,A practical guide and software for analysing pairwise comparison experiments,,http://arxiv.org/abs/1712.03686v2,https://github.com/mantiuk/pwcmp,49,,Papers With Code / arXiv,1712.03686,11,49
1.0,RESEARCH_PAPER,An adaptive kernel estimator for the intensity function of spatio-temporal point processes,,https://arxiv.org/abs/2208.12026v1,https://github.com/jagm03/kernstadapt,6,,Papers With Code / arXiv,2208.12026,1,6
1.0,RESEARCH_PAPER,An Active Learning Reliability Method for Systems with Partially Defined Performance Functions,,https://arxiv.org/abs/2210.02168v2,https://github.com/fiveai/hGP_experiments,8,,Papers With Code / arXiv,2210.02168,1,8
1.0,RESEARCH_PAPER,3D VSG: Long-term Semantic Scene Change Prediction through 3D Variable Scene Graphs,,https://arxiv.org/abs/2209.07896v2,https://github.com/ethz-asl/3d_vsg,101,,Papers With Code / arXiv,2209.07896,5,101
1.0,RESEARCH_PAPER,D&D: Learning Human Dynamics from Dynamic Camera,,https://arxiv.org/abs/2209.08790v1,https://github.com/jeffffffli/DnD,117,,Papers With Code / arXiv,2209.08790,4,117
1.0,RESEARCH_PAPER,Cerberus: Low-Drift Visual-Inertial-Leg Odometry For Agile Locomotion,,https://arxiv.org/abs/2209.07654v1,https://github.com/ShuoYangRobotics/Cerberus,383,,Papers With Code / arXiv,2209.07654,50,383
1.0,RESEARCH_PAPER,MonaCoBERT: Monotonic attention based ConvBERT for Knowledge Tracing,,https://arxiv.org/abs/2208.12615v2,https://github.com/codingchild2424/MonaCoBERT,16,,Papers With Code / arXiv,2208.12615,5,16
1.0,RESEARCH_PAPER,RuCoLA: Russian Corpus of Linguistic Acceptability,,https://arxiv.org/abs/2210.12814v1,https://github.com/RussianNLP/RuCoLA,50,,Papers With Code / arXiv,2210.12814,4,50
1.0,RESEARCH_PAPER,Panoramic Panoptic Segmentation: Towards Complete Surrounding Understanding via Unsupervised Contrastive Learning,,https://arxiv.org/abs/2103.00868v2,https://github.com/alexanderjaus/PPS,15,,Papers With Code / arXiv,2103.00868,1,15
1.0,RESEARCH_PAPER,Generating astronomical spectra from photometry with conditional diffusion models,,https://arxiv.org/abs/2211.05556v1,https://github.com/LarsDoorenbos/generate-spectra,17,,Papers With Code / arXiv,2211.05556,2,17
1.0,RESEARCH_PAPER,Fully Hyperbolic Convolutional Neural Networks for Computer Vision,,https://arxiv.org/abs/2303.15919v3,https://github.com/kschwethelm/HyperbolicCV,80,,Papers With Code / arXiv,2303.15919,9,80
1.0,RESEARCH_PAPER,Towards Interactive and Learnable Cooperative Driving Automation: a Large Language Model-Driven Decision-Making Framework,,https://arxiv.org/abs/2409.12812v2,https://github.com/FanGShiYuu/CoDrivingLLM,93,,Papers With Code / arXiv,2409.12812,6,93
1.0,RESEARCH_PAPER,Efficient Scale-Invariant Generator with Column-Row Entangled Pixel Synthesis,,https://arxiv.org/abs/2303.14157v3,https://github.com/VinAIResearch/CREPS,32,,Papers With Code / arXiv,2303.14157,1,32
1.0,RESEARCH_PAPER,Cascaded Debiasing: Studying the Cumulative Effect of Multiple Fairness-Enhancing Interventions,,https://arxiv.org/abs/2202.03734v2,https://github.com/bhavyaghai/Cascaded-Debiasing,4,,Papers With Code / arXiv,2202.03734,0,4
1.0,RESEARCH_PAPER,Incorporating Texture Information into Dimensionality Reduction for High-Dimensional Images,,https://arxiv.org/abs/2202.09179v2,https://github.com/biovault/Spidr,5,,Papers With Code / arXiv,2202.09179,0,5
1.0,RESEARCH_PAPER,Bi-directional Weakly Supervised Knowledge Distillation for Whole Slide Image Classification,,https://arxiv.org/abs/2210.03664v2,https://github.com/miccaiif/WENO,68,,Papers With Code / arXiv,2210.03664,13,68
1.0,RESEARCH_PAPER,Longtonotes: OntoNotes with Longer Coreference Chains,,https://arxiv.org/abs/2210.03650v1,https://github.com/kumar-shridhar/LongtoNotes,11,,Papers With Code / arXiv,2210.03650,0,11
1.0,RESEARCH_PAPER,Hate Speech and Offensive Language Detection in Bengali,,https://arxiv.org/abs/2210.03479v1,https://github.com/hate-alert/Bengali_Hate,1,,Papers With Code / arXiv,2210.03479,1,1
1.0,RESEARCH_PAPER,Self-Supervised Visual Representation Learning with Semantic Grouping,,https://arxiv.org/abs/2205.15288v2,https://github.com/CVMI-Lab/SlotCon,97,,Papers With Code / arXiv,2205.15288,11,97
1.0,RESEARCH_PAPER,Integrating Random Effects in Deep Neural Networks,,https://arxiv.org/abs/2206.03314v3,https://github.com/gsimchoni/lmmnn,40,,Papers With Code / arXiv,2206.03314,9,40
1.0,RESEARCH_PAPER,MetaDrive: Composing Diverse Driving Scenarios for Generalizable Reinforcement Learning,,https://arxiv.org/abs/2109.12674v3,https://github.com/metadriverse/metadrive,1244,,Papers With Code / arXiv,2109.12674,201,1244
1.0,RESEARCH_PAPER,Incremental Non-Gaussian Inference for SLAM Using Normalizing Flows,,https://arxiv.org/abs/2110.00876v2,https://github.com/MarineRoboticsGroup/NF-iSAM,29,,Papers With Code / arXiv,2110.00876,7,29
